"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/ad.js", "JavaScript", 10, 0, 5, 15
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/avatar.js", "JavaScript", 8, 0, 4, 12
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/banner.js", "JavaScript", 39, 0, 7, 46
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/bed.js", "JavaScript", 10, 0, 7, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/bird.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/blur.js", "JavaScript", 11, 0, 8, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/burn.js", "JavaScript", 11, 0, 8, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/car.js", "JavaScript", 8, 0, 3, 11
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/cat.js", "JavaScript", 15, 0, 5, 20
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/clown.js", "JavaScript", 10, 0, 7, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/clyde.js", "JavaScript", 9, 0, 6, 15
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/colorify.js", "JavaScript", 10, 0, 7, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/darkness.js", "JavaScript", 11, 0, 8, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/dog.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/drake.js", "JavaScript", 10, 0, 6, 16
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/facepalm.js", "JavaScript", 10, 0, 7, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/fox.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/glass.js", "JavaScript", 7, 0, 3, 10
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/greyscale.js", "JavaScript", 11, 0, 6, 17
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/image.js", "JavaScript", 12, 0, 7, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/invert.js", "JavaScript", 10, 0, 6, 16
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/kiss.js", "JavaScript", 13, 0, 5, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/koala.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/meme.js", "JavaScript", 15, 0, 1, 16
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/panda.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/podium.js", "JavaScript", 14, 0, 5, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/pooh.js", "JavaScript", 10, 0, 6, 16
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/redpanda.js", "JavaScript", 15, 0, 4, 19
"/Users/hayleycloud/Downloads/Aegis/src/commands/images/spank.js", "JavaScript", 11, 0, 5, 16
